period,org_code,org_name,ae_attendances_type_1,attendances_over_4hrs_type_1,patients_12hr_wait,emergency_admissions_type_1,postcode,latitude,longitude
2025-03-01,RYF,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,0.0,0.0,0,0,BS15 1PX,51.4707,-2.5096
2025-03-01,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,7136.0,4139.0,541,2236,CW1 4QJ,53.1177,-2.4759
2025-03-01,AAH,TETBURY HOSPITAL TRUST LTD,0.0,0.0,0,0,GL8 8XB,51.6352,-2.1547
2025-03-01,NQT5H,PAULTON MEMORIAL HOSPITAL,0.0,0.0,0,0,BS39 7SD,51.3006,-2.4938
2025-03-01,RNU,OXFORD HEALTH NHS FOUNDATION TRUST,0.0,0.0,0,0,OX4 4XN,51.7166,-1.2193
2025-03-01,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,9281.0,1838.0,0,3249,S75 2EP,53.5591,-1.4965
2025-03-01,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6650.0,2977.0,45,2305,TQ2 7AA,50.4919,-3.5356
2025-03-01,NTV0W,WOKING WALK IN CENTRE,0.0,0.0,0,0,GU22 7HS,51.315,-0.5565
2025-03-01,NTV0B,ASHFORD WALK-IN-CENTRE,0.0,0.0,0,0,TW15 3FE,51.4321,-0.4567
2025-03-01,NQTE4,SUMMERFIELD URGENT CARE CENTRE,0.0,0.0,0,0,B18 7AL,52.4877,-1.9374
2025-03-01,NQT51,STATION PLAZA HEALTH CENTRE,0.0,0.0,0,0,TN34 1BA,50.8574,0.5809
2025-03-01,NL7,ASSURA VERTIS URGENT CARE CENTRES (BIRMINGHAM),0.0,0.0,0,0,B7 4BL,52.4922,-1.8807
2025-03-01,NDJ,FIRST COMMUNITY HEALTH AND CARE CIC,0.0,0.0,0,0,RH1 6DS,51.2298,-0.1681
2025-03-01,C82038,LATHAM HOUSE MEDICAL PRACTICE,0.0,0.0,0,0,LE13 1NX,52.765,-0.886
2025-03-01,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,16307.0,2976.0,20,2750,HD3 3EA,53.6551,-1.822
2025-03-01,C82009,MARKET HARBOROUGH MED.CTR,0.0,0.0,0,0,LE16 9BX,52.4771,-0.9248
2025-03-01,Y02676,BRIGHTON STATION HEALTH CENTRE,0.0,0.0,0,0,BN1 3XE,50.8277,-0.1414
2025-03-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,11141.0,3293.0,260,4044,HP21 8AL,51.8075,-0.8086
2025-03-01,RWJ,STOCKPORT NHS FOUNDATION TRUST,8213.0,3239.0,292,2843,SK2 7JE,53.3744,-2.1326
2025-03-01,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,0.0,0.0,0,0,RG30 4EJ,51.4491,-1.0147
2025-03-01,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,6236.0,3123.0,69,1883,UB8 3NN,51.526,-0.4619
2025-03-01,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10247.0,3568.0,71,2054,SE1 9RT,51.5035,-0.0869
2025-03-01,Y00751,EAST BERKS PRIMARY CARE OOH(WAM),0.0,0.0,0,0,RG12 1YQ,51.4144,-0.7539
2025-03-01,RYY,KENT COMMUNITY HEALTH NHS FOUNDATION TRUST,0.0,0.0,0,0,TN25 4AZ,51.1324,0.8786
2025-03-01,RJ8,CORNWALL PARTNERSHIP NHS FOUNDATION TRUST,0.0,0.0,0,0,PL26 6AD,50.335,-4.792
2025-03-01,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.0,0.0,0,0,HA7 4LP,51.632,-0.305
2025-03-01,8J094,BADGER LTD,0.0,0.0,0,0,SS15 4DB,51.5877,0.417
2025-03-01,Y02147,URGENT CARE CENTRE (QMS),0.0,0.0,0,0,DA14 6LT,51.4263,0.1083
2025-03-01,Y02532,MIRIAM MINOR EMERGENCY,0.0,0.0,0,0,CH41 8DB,53.3986,-3.0477
2025-03-01,Y02615,SOUTH BIRMINGHAM GP WALK IN CENTRE,0.0,0.0,0,0,B29 6JG,52.4384,-1.9384
2025-03-01,NQT5F,SKELMERSDALE WALK IN CENTRE,0.0,0.0,0,0,WN8 6LJ,53.549,-2.775
2025-03-01,AJN,WORKINGTON HEALTH LIMITED,0.0,0.0,0,0,CA14 2RW,54.6427,-3.5513
2025-03-01,Y07709,READING URGENT CARE CENTRE,0.0,0.0,0,0,RG1 5LE,51.452,-0.963
2025-03-01,RY8,DERBYSHIRE COMMUNITY HEALTH SERVICES NHS FOUNDATION TRUST,0.0,0.0,0,0,S42 7JE,53.253,-1.475
2025-03-01,RDY,DORSET HEALTHCARE UNIVERSITY NHS FOUNDATION TRUST,0.0,0.0,0,0,BH1 4JQ,50.7293,-1.8415
2025-03-01,NTP11,PRACTICE PLUS GROUP HOSPITAL - SOUTHAMPTON,0.0,0.0,0,0,SO14 0YG,50.9122,-1.3961
2025-03-01,K6K0R,HAROLD WOOD POLYCLINIC UTC,0.0,0.0,0,0,RM3 0FE,51.5946,0.2329
2025-03-01,G0Q0L,BARKING HOSPITAL UTC,0.0,0.0,0,0,IG11 9LD,51.5429,0.0963
2025-03-01,RY5,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST,0.0,0.0,0,0,LN5 7JH,53.2247,-0.5352
2025-03-01,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,10757.0,3695.0,231,2884,KT16 0PZ,51.3887,-0.5089
2025-03-01,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,11231.0,1927.0,22,1842,E9 6SR,51.5504,-0.0483
2025-03-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11802.0,5648.0,733,6306,CO4 5JL,51.9043,0.901
2025-03-01,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11463.0,4812.0,2,4487,SR4 7TP,54.902,-1.406
2025-03-01,DT301,HERTS URGENT CARE (ASCOTS LANE),0.0,0.0,0,0,AL7 4HL,51.7986,-0.1852
2025-03-01,AQN04,PHL LYMINGTON UTC,0.0,0.0,0,0,SO41 8QD,50.7585,-1.5443
2025-03-01,Y03007,ERDINGTON GP HEALTH & WELLBEING WIC,0.0,0.0,0,0,B23 6SJ,52.5236,-1.8452
2025-03-01,Y02428,PUTNOE WALK IN CENTRE,0.0,0.0,0,0,MK41 9JE,52.1481,-0.4391
2025-03-01,RY7,WIRRAL COMMUNITY HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,0,0,CH42 0LQ,53.3726,-3.0144
2025-03-01,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,13340.0,4452.0,1105,3876,BB2 3HH,53.7316,-2.4765
2025-03-01,RV9,HUMBER TEACHING NHS FOUNDATION TRUST,0.0,0.0,0,0,HU3 5QE,53.742,-0.3847
2025-03-01,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10472.0,3739.0,688,3223,RH1 5RH,51.219194,-0.162009
2025-03-01,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,5137.0,1314.0,23,1150,HG2 7SX,53.9837,-1.5253
2025-03-01,NV693,ROSSENDALE MIU & OOH,0.0,0.0,0,0,BB4 7PL,53.7032,-2.2856
2025-03-01,RAX,KINGSTON AND RICHMOND NHS FOUNDATION TRUST,7332.0,3271.0,406,2435,KT2 7QB,51.4145,-0.2816
2025-03-01,RY4,HERTFORDSHIRE COMMUNITY NHS TRUST,0.0,0.0,0,0,AL7 1BW,51.8014,-0.1946
2025-03-01,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0,0,L14 3PE,53.4194,-2.8917
2025-03-01,AD913,BECKENHAM BEACON UCC,0.0,0.0,0,0,BR3 3QL,51.4082,-0.0258
2025-03-01,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,20043.0,5353.0,55,2869,SW10 9NH,51.4846,-0.1783
2025-03-01,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,14073.0,4642.0,118,3831,DN2 5LT,53.5306,-1.1042
2025-03-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,11705.0,3694.0,407,3244,DA2 8DA,51.4343,0.2603
2025-03-01,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11387.0,4962.0,52,4215,RG24 9NA,51.2845,-1.1022
2025-03-01,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,25828.0,10445.0,1306,7203,M6 8HD,53.4875,-2.3234
2025-03-01,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12804.0,3867.0,255,2482,NR4 7UY,52.6225,1.2217
2025-03-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,7182.0,2920.0,338,1093,CV10 7DJ,52.5108,-1.4757
2025-03-01,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,9353.0,5004.0,735,2827,PL6 8DH,50.4183,-4.1136
2025-03-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,11381.0,3800.0,63,3904,NG17 4JL,53.127,-1.261
2025-03-01,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,13604.0,5355.0,459,2713,GL1 3NN,51.8642,-2.2381
2025-03-01,RJN,EAST CHESHIRE NHS TRUST,4450.0,2223.0,470,754,SK10 3BL,53.2636,-2.125
2025-03-01,RJ2,LEWISHAM AND GREENWICH NHS TRUST,15526.0,8134.0,854,5027,SE13 6LH,51.452,-0.017
2025-03-01,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,12163.0,4873.0,33,2255,RG1 5AN,51.4492,-0.958
2025-03-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11829.0,5075.0,10,3886,SO16 6YD,50.933,-1.4351
2025-03-01,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10973.0,4869.0,417,2764,CB2 0QQ,52.1746,0.1419
2025-03-01,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,14928.0,6416.0,889,3714,PE3 9GZ,52.5965,-0.2701
2025-03-01,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6919.0,3582.0,167,2725,S44 5BL,53.2333,-1.3833
2025-03-01,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15869.0,8008.0,982,4562,L7 8XP,53.4098,-2.9674
2025-03-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10854.0,6123.0,539,4796,YO30 4RY,53.9856,-1.0936
2025-03-01,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,17026.0,7473.0,9,4678,LU4 0DZ,51.894,-0.474
2025-03-01,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9283.0,2117.0,780,2738,SW17 0QT,51.4267,-0.1757
2025-03-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0,0,M20 4BX,53.4298,-2.2301
2025-03-01,RTQ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,0,0,GL3 4AW,51.8592,-2.225
2025-03-01,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,9198.0,5401.0,536,3486,HU3 2JZ,53.7446,-0.3353
2025-03-01,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,26658.0,10030.0,912,8684,BN2 5BE,50.8182,-0.1168
2025-03-01,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,11405.0,3371.0,706,1911,SM5 1AA,51.3803,-0.1836
2025-03-01,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",6924.0,3509.0,475,2391,,,
2025-03-01,RPA,MEDWAY NHS FOUNDATION TRUST,9157.0,3152.0,688,1903,ME7 5NY,51.3823,0.5533
2025-03-01,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,11155.0,4645.0,348,3172,PO6 3LY,50.8529,-1.0661
2025-03-01,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,12632.0,5510.0,215,3437,EX2 5DW,50.7168,-3.5064
2025-03-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13687.0,6204.0,928,8016,,,
2025-03-01,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,0,0,BN2 3EW,50.83046,-0.115477
2025-03-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8762.0,3632.0,163,2580,BA1 3NG,51.3917,-2.391
2025-03-01,RVJ,NORTH BRISTOL NHS TRUST,9208.0,3568.0,407,2661,BS10 5NB,51.497,-2.594
2025-03-01,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6446.0,1301.0,0,831,L12 2AP,53.4205,-2.8968
2025-03-01,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7845.0,4141.0,893,2155,CH49 5PE,53.3723,-3.093
2025-03-01,R1H,BARTS HEALTH NHS TRUST,25830.0,11735.0,990,4556,E1 2ES,51.5172,-0.0561
2025-03-01,R1F,ISLE OF WIGHT NHS TRUST,4266.0,1979.0,186,1287,PO30 5TG,50.7097,-1.3046
2025-03-01,RYX,CENTRAL LONDON COMMUNITY HEALTHCARE NHS TRUST,0.0,0.0,0,0,NW1 5JD,51.5226,-0.1571
2025-03-01,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12089.0,5333.0,387,3707,W2 1NY,51.5175,-0.1749
2025-03-01,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,12058.0,4668.0,418,2420,PR2 9HT,53.792,-2.706
2025-03-01,RXF,MID YORKSHIRE TEACHING NHS TRUST,17104.0,6472.0,277,3671,WF1 4DG,53.6956,-1.4879
2025-03-01,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,8795.0,4198.0,92,3004,TN37 7PT,50.8736,0.5592
2025-03-01,RWD,UNITED LINCOLNSHIRE TEACHING HOSPITALS NHS TRUST,16558.0,5812.0,573,4894,LN2 4AX,53.234,-0.512
2025-03-01,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17832.0,6436.0,363,8282,L35 5DR,53.4174,-2.7872
2025-03-01,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,25381.0,9755.0,1838,4698,NW3 2QG,51.553,-0.1657
2025-03-01,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12877.0,4559.0,37,3769,NE7 7DN,55.0076,-1.5829
2025-03-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,14125.0,6324.0,367,6751,HA1 3UJ,51.5815,-0.3422
2025-03-01,RH5,SOMERSET NHS FOUNDATION TRUST,13097.0,6180.0,86,3118,BA21 4AT,50.9447,-2.6345
2025-03-01,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,0.0,0.0,0,0,L9 7LJ,53.4665,-2.931
2025-03-01,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4859.0,499.0,0,1106,S10 2TH,53.3792,-1.492
2025-03-01,RBK,WALSALL HEALTHCARE NHS TRUST,9286.0,3339.0,312,3856,WS2 9PS,52.5853,-1.984
2025-03-01,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4111.0,1328.0,66,1881,DT1 2JY,50.7127,-2.4456
2025-03-01,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31792.0,11578.0,627,8531,SS0 0RY,51.554,0.6877
2025-03-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6924.0,2088.0,2,2583,GU2 7XX,51.241017,-0.607463
2025-03-01,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13702.0,5364.0,288,4209,BH7 7DW,50.7479,-1.8219
2025-03-01,NNJ,DHU HEALTH CARE C.I.C,0.0,0.0,0,0,DE21 6BF,52.9146,-1.4281
2025-03-01,NNJ15,OAKHAM,0.0,0.0,0,0,LE15 6NT,52.6708,-0.7375
2025-03-01,NNJ14,OADBY,0.0,0.0,0,0,LE2 5PF,52.5981,-1.0839
2025-03-01,NNJ13,MELTON MOWBRAY,0.0,0.0,0,0,LE13 1GH,52.7659,-0.8869
2025-03-01,NNJ12,MARKET HARBOROUGH,0.0,0.0,0,0,LE16 7AF,52.4776,-0.9205
2025-03-01,NNJ0H,LLR EA - THE MERLYN VAZ HEALTH & SOCIAL CARE CENTRE,0.0,0.0,0,0,LE5 3GH,52.6375,-1.1072
2025-03-01,NNJ07,LOUGHBOROUGH URGENT CARE CENTRE,0.0,0.0,0,0,LE11 5JY,52.7735,-1.2246
2025-03-01,NNFA7,GOOLE & DISTRICT HOSPITAL,0.0,0.0,0,0,DN14 6RX,53.7155,-0.8749
2025-03-01,NNF94,EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,0,0,HU17 0FA,53.8528,-0.4132
2025-03-01,NNF16,BRIDLINGTON HOSPITAL,0.0,0.0,0,0,YO16 4QP,54.0864,-0.2158
2025-03-01,NNF09,BRANSHOLME HEALTH CENTRE,0.0,0.0,0,0,HU7 4DW,53.7874,-0.3214
2025-03-01,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9248.0,2305.0,97,2612,BD9 6RJ,53.8069,-1.7855
2025-03-01,ARN03,LOCAL CARE DIRECT,0.0,0.0,0,0,LS7 2BQ,53.8104,-1.539
2025-03-01,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,9031.0,4657.0,5,3814,S5 7AT,53.4113,-1.4558
2025-03-01,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,8483.0,2732.0,47,2303,CV34 5BW,52.2903,-1.5836
2025-03-01,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,25292.0,9920.0,101,5886,M13 9WL,53.4616,-2.2252
2025-03-01,A5D4Q,NEMS UTC,0.0,0.0,0,0,NG5 1PB,52.985,-1.165
2025-03-01,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,0,0,SY2 6FG,52.6946,-2.7261
2025-03-01,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,9197.0,4766.0,653,5717,DN33 2BA,53.5461,-0.0957
2025-03-01,RYG,COVENTRY AND WARWICKSHIRE PARTNERSHIP NHS TRUST,0.0,0.0,0,0,CV6 6NY,52.4606,-1.4726
2025-03-01,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,11111.0,6350.0,1390,3147,SY3 8XQ,52.7032,-2.774
2025-03-01,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13515.0,5213.0,13,4479,DL3 6HX,54.528,-1.561
2025-03-01,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,11411.0,4749.0,231,2710,B71 4HJ,52.5277,-1.9889
2025-03-01,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9225.0,4607.0,170,2849,SG1 4AB,51.9146,-0.2222
2025-03-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9464.0,3798.0,544,3127,LA9 7RG,54.312,-2.7385
2025-03-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12850.0,5248.0,3,4670,OX3 9DU,51.763,-1.2195
2025-03-01,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,10277.0,2532.0,0,4278,NE23 6NZ,55.0741,-1.5695
2025-03-01,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,5014.0,2394.0,8,1715,TS19 8PE,54.5746,-1.328
2025-03-01,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,18011.0,6490.0,299,3721,LS1 3EX,53.8021,-1.5508
2025-03-01,RKE,WHITTINGTON HEALTH NHS TRUST,9282.0,2600.0,71,1364,N19 5NF,51.5665,-0.1395
2025-03-01,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,34819.0,13817.0,1690,10425,B15 2GW,52.451,-1.9392
2025-03-01,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,10115.0,2893.0,112,3716,DY1 2HQ,52.5202,-2.0727
2025-03-01,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8917.0,3886.0,482,2440,CA2 7HY,54.9,-2.95
2025-03-01,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,10262.0,3696.0,891,1799,NN16 8UZ,52.4028,-0.7413
2025-03-01,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5662.0,2928.0,323,2450,SN3 6BB,51.549,-1.755
2025-03-01,RNZ,SALISBURY NHS FOUNDATION TRUST,4750.0,2002.0,43,1242,SP2 8BJ,51.045,-1.805
2025-03-01,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5330.0,656.0,7,1091,B4 6NH,52.4869,-1.8922
2025-03-01,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,9114.0,3851.0,674,2348,NN1 5BD,52.2361,-0.8838
2025-04-01,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,11291.0,5453.0,589,6146,CO4 5JL,51.9043,0.901
2025-04-01,C83023,SLEAFORD MEDICAL GROUP,0.0,0.0,0,0,NG34 7HD,52.9983,-0.4094
2025-04-01,NR3,NOTTINGHAM CITYCARE PARTNERSHIP,0.0,0.0,0,0,NG6 8WR,52.9972,-1.188
2025-04-01,R1D,SHROPSHIRE COMMUNITY HEALTH NHS TRUST,0.0,0.0,0,0,SY2 6FG,52.6946,-2.7261
2025-04-01,R1F,ISLE OF WIGHT NHS TRUST,4279.0,1845.0,132,1349,PO30 5TG,50.7097,-1.3046
2025-04-01,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6632.0,2022.0,1,2469,GU2 7XX,51.241017,-0.607463
2025-04-01,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,0.0,0.0,0,0,HA7 4LP,51.632,-0.305
2025-04-01,RBV,THE CHRISTIE NHS FOUNDATION TRUST,0.0,0.0,0,0,M20 4BX,53.4298,-2.2301
2025-04-01,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8660.0,3622.0,120,2565,BA1 3NG,51.3917,-2.391
2025-04-01,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,0.0,0.0,0,0,BN2 3EW,50.83046,-0.115477
2025-04-01,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,6867.0,2312.0,307,1074,CV10 7DJ,52.5108,-1.4757
2025-04-01,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,15728.0,8092.0,818,4601,L7 8XP,53.4098,-2.9674
2025-04-01,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,0.0,0.0,0,0,L9 7LJ,53.4665,-2.931
2025-04-01,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",13402.0,5899.0,795,8133,,,
2025-04-01,RJ2,LEWISHAM AND GREENWICH NHS TRUST,15481.0,8235.0,778,4395,SE13 6LH,51.452,-0.017
2025-04-01,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13944.0,7686.0,930,4940,ST4 6QG,52.9956,-2.185
2025-04-01,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10304.0,3312.0,105,3523,NG17 4JL,53.127,-1.261
2025-04-01,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11718.0,4898.0,29,1447,CV2 2DX,52.4212,-1.4378
2025-04-01,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,0.0,0.0,0,0,SY10 7AG,52.8842,-3.0323
2025-04-01,AD913,BECKENHAM BEACON UCC,0.0,0.0,0,0,BR3 3QL,51.4082,-0.0258
2025-04-01,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,6767.0,3415.0,457,2573,TR1 3LJ,50.2667,-5.0916
2025-04-01,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,9921.0,3744.0,64,2054,SE1 9RT,51.5035,-0.0869
2025-04-01,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,34366.0,14652.0,2096,10574,B15 2GW,52.451,-1.9392
2025-04-01,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11577.0,4553.0,10,3745,SO16 6YD,50.933,-1.4351
2025-04-01,RN7,DARTFORD AND GRAVESHAM NHS TRUST,11082.0,3911.0,525,3080,DA2 8DA,51.4343,0.2603
2025-04-01,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12998.0,3829.0,126,1377,NW1 2BU,51.5218,-0.134
2025-04-01,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,12200.0,4243.0,0,4719,OX3 9DU,51.763,-1.2195
2025-04-01,RTQ,GLOUCESTERSHIRE HEALTH AND CARE NHS FOUNDATION TRUST,0.0,0.0,0,0,GL3 4AW,51.8592,-2.225
2025-04-01,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,9021.0,3380.0,443,3036,LA9 7RG,54.312,-2.7385
2025-04-01,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,10175.0,2970.0,212,3902,HP21 8AL,51.8075,-0.8086
2025-04-01,NNF09,BRANSHOLME HEALTH CENTRE,0.0,0.0,0,0,HU7 4DW,53.7874,-0.3214
2025-04-01,NNF16,BRIDLINGTON HOSPITAL,0.0,0.0,0,0,YO16 4QP,54.0864,-0.2158
2025-04-01,NNF94,EAST RIDING COMMUNITY HOSPITAL,0.0,0.0,0,0,HU17 0FA,53.8528,-0.4132
2025-04-01,NNFA7,GOOLE & DISTRICT HOSPITAL,0.0,0.0,0,0,DN14 6RX,53.7155,-0.8749
2025-04-01,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13592.0,6467.0,385,6511,HA1 3UJ,51.5815,-0.3422
2025-04-01,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,8991.0,2270.0,71,2535,BD9 6RJ,53.8069,-1.7855
2025-04-01,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,29676.0,10890.0,640,7645,SS0 0RY,51.554,0.6877
2025-04-01,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,24636.0,9696.0,1792,4823,NW3 2QG,51.553,-0.1657
2025-04-01,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,16848.0,5987.0,349,7715,L35 5DR,53.4174,-2.7872
2025-04-01,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10390.0,6046.0,628,4621,YO30 4RY,53.9856,-1.0936
2025-04-01,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7762.0,2374.0,0,2274,MK6 5LD,52.0264,-0.7363
