period,org_code,org_name,ae_attendances_type_1,attendances_over_4hrs_type_1,patients_12hr_wait,emergency_admissions_type_1
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12120.0,3360.0,34,1417
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11839.0,4086.0,8,3299
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4368.0,2201.0,1,1515
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12466.0,6052.0,295,3320
,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,7292.0,3265.0,406,2312
,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12727.0,5659.0,96,6703
,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,13943.0,3871.0,34,4594
,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6856.0,3669.0,56,2147
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8538.0,3908.0,545,1554
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,6862.0,3605.0,435,2254
,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,4625.0,413.0,0,885
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19016.0,5331.0,35,2513
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,32888.0,16169.0,1097,11075
,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,15247.0,7677.0,168,4099
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,11944.0,5791.0,769,4379
,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,12602.0,7230.0,697,4123
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,9363.0,3436.0,0,3447
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14711.0,7029.0,73,2909
,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10753.0,6153.0,859,2668
,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,24184.0,9134.0,516,8263
,R1H,BARTS HEALTH NHS TRUST,24175.0,9604.0,268,5376
,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30584.0,9202.0,11,8324
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5596.0,3143.0,35,1674
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6996.0,3382.0,210,2417
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15825.0,5614.0,0,4523
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4859.0,1057.0,1,1250
,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7961.0,3007.0,0,1951
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10187.0,4923.0,99,2870
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11227.0,4011.0,8,3235
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8991.0,4198.0,10,3303
,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9450.0,4944.0,24,3681
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,12782.0,6161.0,324,3540
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,12644.0,4323.0,233,1439
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11364.0,5009.0,2,2656
,RKE,WHITTINGTON HEALTH NHS TRUST,8609.0,2842.0,281,975
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,6070.0,1928.0,0,966
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,10951.0,4045.0,357,2367
,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,7960.0,3143.0,15,2376
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,12379.0,3635.0,6,4028
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,9399.0,3779.0,69,3385
,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,9042.0,3475.0,216,2333
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8646.0,3717.0,410,1895
,RPA,MEDWAY NHS FOUNDATION TRUST,8380.0,3114.0,343,2187
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,16784.0,7099.0,62,3734
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,12571.0,4728.0,712,2590
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,9375.0,1192.0,0,4967
,RVJ,NORTH BRISTOL NHS TRUST,8823.0,2524.0,12,2964
,RWJ,STOCKPORT NHS FOUNDATION TRUST,8909.0,3082.0,101,2881
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11831.0,3997.0,152,2969
,R1F,ISLE OF WIGHT NHS TRUST,3928.0,1946.0,474,1094
,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5051.0,462.0,0,941
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6565.0,2393.0,283,2072
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,7895.0,3369.0,5,2432
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11958.0,3575.0,0,2386
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9196.0,4301.0,0,1928
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7236.0,3692.0,298,2206
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,8042.0,2685.0,275,2902
,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7634.0,4365.0,0,3100
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9473.0,5250.0,3,2732
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12464.0,5028.0,50,3200
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,14605.0,5355.0,542,4370
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9314.0,3439.0,3,2832
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,13057.0,6488.0,1,4131
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,18183.0,2730.0,2,5813
,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11421.0,4546.0,2,4343
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,13217.0,6425.0,692,5935
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8127.0,2601.0,376,2564
,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8969.0,5423.0,185,2917
,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,24962.0,10220.0,360,6793
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,15073.0,6028.0,218,4484
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7958.0,3960.0,243,2108
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5347.0,2356.0,81,2245
,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11491.0,4373.0,0,3739
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,11809.0,4297.0,1071,3121
,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13691.0,6994.0,4,3993
,RMC,BOLTON NHS FOUNDATION TRUST,9723.0,3604.0,539,2077
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10439.0,4066.0,15,2468
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12652.0,2960.0,480,1867
,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,16870.0,6744.0,197,7226
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15465.0,8540.0,779,3961
,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14398.0,6112.0,5,4770
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,7288.0,2396.0,13,2602
,Total,Total,1353639.0,533044.0,23396,391312
,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8856.0,5488.0,607,2961
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,14954.0,5282.0,1,3199
,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7334.0,3767.0,353,2017
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,6958.0,3234.0,519,1913
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9569.0,5366.0,584,2882
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9900.0,4103.0,358,4131
,REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,16354.0,7230.0,1165,5498
,RJN,EAST CHESHIRE NHS TRUST,4260.0,2182.0,299,1005
,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,6190.0,3280.0,568,1726
,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,12353.0,4340.0,154,5811
,RLQ,WYE VALLEY NHS TRUST,5659.0,2704.0,226,1942
,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5550.0,2035.0,0,935
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,6292.0,3331.0,7,1829
,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,4242.0,1730.0,29,1741
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,21971.0,9976.0,43,6554
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8269.0,5223.0,95,2161
,RQX,HOMERTON HEALTHCARE NHS FOUNDATION TRUST,10563.0,2124.0,25,1808
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,12362.0,5459.0,63,3514
,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,19904.0,9129.0,841,4184
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20843.0,9432.0,1167,5620
,RXF,MID YORKSHIRE TEACHING NHS TRUST,16414.0,7243.0,309,3749
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6052.0,2498.0,134,2264
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,6836.0,3602.0,660,2346
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",12824.0,6369.0,587,7509
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8336.0,3835.0,0,2987
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,15009.0,8710.0,1018,3612
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12210.0,6949.0,260,3513
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,13971.0,7503.0,418,2855
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8118.0,3812.0,357,2764
,R0A,MANCHESTER UNIVERSITY NHS FOUNDATION TRUST,24231.0,12255.0,552,5869
,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13525.0,6635.0,266,4089
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9631.0,2604.0,71,2606
,RBK,WALSALL HEALTHCARE NHS TRUST,8447.0,3424.0,101,3735
,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,10304.0,5802.0,811,4631
,RCU,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,4660.0,687.0,0,995
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,8344.0,3331.0,27,2630
,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,7796.0,2902.0,0,2152
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,5954.0,3539.0,615,2150
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,11379.0,4777.0,9,3508
,RKE,WHITTINGTON HEALTH NHS TRUST,8911.0,3757.0,323,1162
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,32986.0,15926.0,1964,10816
,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,9927.0,6576.0,967,4248
,RWG,WEST HERTFORDSHIRE TEACHING HOSPITALS NHS TRUST,7900.0,4975.0,14,3250
,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,21860.0,10150.0,1205,7945
,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,12380.0,5980.0,0,4584
,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,13151.0,7926.0,488,7165
,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14562.0,6105.0,376,5083
,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,31291.0,11451.0,12,8712
,RCF,AIREDALE NHS FOUNDATION TRUST,5428.0,3174.0,143,1498
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,8328.0,3442.0,7,2942
,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11137.0,5012.0,115,3883
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8843.0,4949.0,6,3843
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,13948.0,7969.0,652,3779
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,12931.0,5213.0,529,1537
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,12873.0,7130.0,1059,5836
,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,8118.0,4354.0,156,2454
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,17193.0,8158.0,545,3958
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,9808.0,4508.0,47,2556
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,10435.0,3690.0,528,3031
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10258.0,4824.0,118,2720
,RVJ,NORTH BRISTOL NHS TRUST,8586.0,2825.0,269,2704
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4931.0,2726.0,12,1765
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,9230.0,3935.0,0,3719
,RXW,THE SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,10137.0,5904.0,1068,2916
,R1F,ISLE OF WIGHT NHS TRUST,3444.0,1746.0,179,1083
,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,6323.0,980.0,0,899
,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,14539.0,6811.0,345,6058
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,6402.0,2598.0,265,1691
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,10394.0,4616.0,5,1863
,RJC,SOUTH WARWICKSHIRE UNIVERSITY NHS FOUNDATION TRUST,7619.0,2564.0,8,2167
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,14635.0,5640.0,705,4623
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,11219.0,5725.0,26,3143
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,6731.0,2182.0,98,1074
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,11816.0,4334.0,2,3174
,RNN,NORTH CUMBRIA INTEGRATED CARE NHS FOUNDATION TRUST,8487.0,3995.0,683,2337
,RNZ,SALISBURY NHS FOUNDATION TRUST,3940.0,1669.0,5,1314
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19078.0,5044.0,25,2785
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7636.0,4057.0,406,2399
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12125.0,4076.0,192,1383
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,11406.0,4853.0,905,2840
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,13242.0,7487.0,1260,3795
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,10195.0,6245.0,83,2829
,RWJ,STOCKPORT NHS FOUNDATION TRUST,8646.0,3834.0,505,2618
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,11945.0,4963.0,361,3157
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,12685.0,6597.0,18,4548
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,12312.0,5796.0,179,3696
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8579.0,5061.0,820,1627
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6108.0,2761.0,81,2838
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,11839.0,4864.0,0,2664
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11191.0,4083.0,97,2744
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,11846.0,5075.0,120,4252
,RPA,MEDWAY NHS FOUNDATION TRUST,8101.0,3848.0,785,2217
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7486.0,2792.0,305,3029
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,17905.0,3493.0,34,5051
,R1H,BARTS HEALTH NHS TRUST,24700.0,12022.0,699,5433
,RBN,MERSEY AND WEST LANCASHIRE TEACHING HOSPITALS NHS TRUST,17532.0,7689.0,384,7146
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4902.0,1851.0,73,1349
,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12895.0,6599.0,702,3084
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10133.0,4989.0,284,3385
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,8815.0,4465.0,1009,1962
,RH5,SOMERSET NHS FOUNDATION TRUST,12463.0,5263.0,93,3298
,RMC,BOLTON NHS FOUNDATION TRUST,7875.0,4251.0,614,2175
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5877.0,4106.0,39,1991
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,15600.0,6616.0,12,4902
,RM3,NORTHERN CARE ALLIANCE NHS FOUNDATION TRUST,23991.0,12562.0,818,6939
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,5443.0,2575.0,41,2598
,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,12997.0,6129.0,305,3501
,RWW,WARRINGTON AND HALTON TEACHING HOSPITALS NHS FOUNDATION TRUST,6882.0,3658.0,767,1854
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,7846.0,4156.0,573,2230
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,9289.0,4055.0,161,3653
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,9228.0,4610.0,0,1960
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,10168.0,2736.0,0,5221
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,8674.0,3072.0,629,2505
,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9305.0,4970.0,12,3687
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,16241.0,8202.0,724,4325
,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,11128.0,6412.0,496,3673
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,12088.0,4489.0,1162,3882
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,15157.0,8492.0,901,3824
,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,11656.0,5594.0,3,4085
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,12601.0,3337.0,692,2057
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,6715.0,3099.0,145,2560
,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6131.0,2816.0,121,2155
,Total,Total,1355782.0,619155.0,43858,406833
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,15048.0,4214.0,1,2899
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,8377.0,2692.0,0,2504
,RLQ,WYE VALLEY NHS TRUST,5905.0,2430.0,259,1601
,RWA,HULL UNIVERSITY TEACHING HOSPITALS NHS TRUST,10801.0,5209.0,240,3307
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,14690.0,6906.0,32,2956
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,8775.0,3893.0,804,2552
,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,6361.0,3470.0,129,1643
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,21302.0,9302.0,0,5784
,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,9261.0,4644.0,0,3565
,RJN,EAST CHESHIRE NHS TRUST,4344.0,1943.0,263,880
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,9327.0,4851.0,77,2076
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,11768.0,3901.0,4,3192
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,4272.0,2533.0,1,1528
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,9525.0,4448.0,346,3651
,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,13318.0,6538.0,14,4218
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,6254.0,1861.0,0,964
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,5970.0,2456.0,0,1650
,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,7526.0,2367.0,236,1964
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,20875.0,9063.0,910,4958
,RYR,UNIVERSITY HOSPITALS SUSSEX NHS FOUNDATION TRUST,24080.0,9372.0,591,7820
,RBS,ALDER HEY CHILDREN'S NHS FOUNDATION TRUST,5664.0,814.0,0,932
,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,18783.0,6280.0,0,4460
,RXF,MID YORKSHIRE TEACHING NHS TRUST,17067.0,6162.0,8,3797
,R1F,ISLE OF WIGHT NHS TRUST,3686.0,1571.0,223,1117
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,9039.0,2611.0,10,2632
,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,12370.0,5382.0,616,2990
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,10341.0,3980.0,78,3242
,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,13333.0,4414.0,23,6076
,RNZ,SALISBURY NHS FOUNDATION TRUST,4365.0,1529.0,1,1244
,R0B,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,11456.0,4738.0,3,4290
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,6341.0,2030.0,4,2179
,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,14528.0,4608.0,214,4427
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,5725.0,3028.0,17,1714
,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,7254.0,3409.0,274,1755
,RBK,WALSALL HEALTHCARE NHS TRUST,7919.0,2890.0,25,3129
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,4939.0,1157.0,1,1250
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",11154.0,5927.0,611,6185
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,12840.0,6413.0,465,3498
,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,5044.0,866.0,0,876
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,19736.0,5998.0,37,2488
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,33734.0,15898.0,1143,10350
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,12176.0,3872.0,41,1380
,RTG,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,15871.0,8638.0,176,4056
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,9915.0,2974.0,204,2984
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,12352.0,6203.0,286,3203
,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,12613.0,5836.0,178,6530
,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,9761.0,5422.0,495,3989
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",6571.0,2599.0,410,2236
,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,11837.0,5452.0,68,3475
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,8935.0,3987.0,4,3247
,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,8970.0,5941.0,355,2742
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,11050.0,2881.0,0,2703
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,9586.0,4048.0,31,3501
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",7513.0,3829.0,249,2228
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,10325.0,4497.0,40,2388
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,7961.0,2864.0,388,2686
,RVJ,NORTH BRISTOL NHS TRUST,8708.0,2175.0,10,3065
,RWJ,STOCKPORT NHS FOUNDATION TRUST,8818.0,2624.0,55,2854
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,11054.0,4365.0,797,3028
,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,30845.0,10509.0,7,8352
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8294.0,3755.0,606,1551
